,nom,num_rodal,actuacion,area_afectada,any_o_periodicitat,any_programat
305,MAS VILLARET,15,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2022
306,MAS VILLARET,15,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2027
307,MAS VILLARET,15,Tallada de selecció,9.05,2028,2028
308,MAS VILLARET,15,Tallada final,1.0,2028,2028
309,MAS VILLARET,16,Aclarida baixa,1.42,2028,2028
310,MAS VILLARET,16,Tallada de manteniment d'infraestructures i/o elements singulars,0.1,5,2022
311,MAS VILLARET,16,Tallada de manteniment d'infraestructures i/o elements singulars,0.1,5,2027
312,MAS VILLARET,17,Desarrelament arbres i arbustos,16.14,2025,2025
313,MAS VILLARET,17,Tallada de manteniment d'infraestructures i/o elements singulars,1.2,5,2022
314,MAS VILLARET,17,Tallada de manteniment d'infraestructures i/o elements singulars,1.2,5,2027
315,MAS VILLARET,17,Tallada de selecció,16.14,2021,2021
316,MAS VILLARET,17,Tallada final,1.3,2021,2021
317,MAS VILLARET,18,Desarrelament arbres i arbustos,8.4,2021,2021
318,MAS VILLARET,18,Tallada de manteniment d'infraestructures i/o elements singulars,1.0,5,2022
319,MAS VILLARET,18,Tallada de manteniment d'infraestructures i/o elements singulars,1.0,5,2027
320,MAS VILLARET,18,Tallada de selecció,8.4,2021,2021
321,MAS VILLARET,18,Tallada final,0.8,2021,2021
322,MAS VILLARET,19,Desarrelament arbres i arbustos,5.45,2021,2021
323,MAS VILLARET,19,Tallada de manteniment d'infraestructures i/o elements singulars,0.2,5,2022
324,MAS VILLARET,19,Tallada de manteniment d'infraestructures i/o elements singulars,0.2,5,2027
325,MAS VILLARET,19,Tallada de selecció,5.45,2021,2021
326,MAS VILLARET,19,Tallada final,0.4,2021,2021
327,MAS VILLARET,2,Tallada de manteniment d'infraestructures i/o elements singulars,1.2,5,2022
328,MAS VILLARET,2,Tallada de manteniment d'infraestructures i/o elements singulars,1.2,5,2027
329,MAS VILLARET,2,Tallada final,1.0,2021,2021
330,MAS VILLARET,2,Tallada final,13.86,2021,2021
331,MAS VILLARET,20,Aclarida baixa,2.2,2024,2024
332,MAS VILLARET,20,Tallada de manteniment d'infraestructures i/o elements singulars,0.1,5,2022
333,MAS VILLARET,20,Tallada de manteniment d'infraestructures i/o elements singulars,0.1,5,2027
334,MAS VILLARET,21,Tallada de manteniment d'infraestructures i/o elements singulars,0.12,5,2022
335,MAS VILLARET,21,Tallada de manteniment d'infraestructures i/o elements singulars,0.12,5,2027
336,MAS VILLARET,22,Aclarida baixa,1.33,2021,2021
337,MAS VILLARET,22,Reforestació per plantació,1.33,2030,2030
338,MAS VILLARET,22,Tallada final,1.33,2030,2030
339,MAS VILLARET,23,Aprofitament de llenya per consum propi,0.51,3,2022
340,MAS VILLARET,23,Aprofitament de llenya per consum propi,0.51,3,2025
341,MAS VILLARET,23,Aprofitament de llenya per consum propi,0.51,3,2028
342,MAS VILLARET,24,Aclarida baixa,2.04,2024,2024
343,MAS VILLARET,24,Aprofitament de llenya per consum propi,2.04,5,2022
344,MAS VILLARET,24,Aprofitament de llenya per consum propi,2.04,5,2027
345,MAS VILLARET,25,Aclarida baixa,1.75,2024,2024
346,MAS VILLARET,25,Tallada de manteniment d'infraestructures i/o elements singulars,0.7,3,2022
347,MAS VILLARET,25,Tallada de manteniment d'infraestructures i/o elements singulars,0.7,3,2025
348,MAS VILLARET,25,Tallada de manteniment d'infraestructures i/o elements singulars,0.7,3,2028
349,MAS VILLARET,27,Aclarida baixa,6.87,2021,2021
350,MAS VILLARET,28,Aclarida baixa,6.51,2021,2021
351,MAS VILLARET,28,Aprofitament de llenya per consum propi,6.51,3,2022
352,MAS VILLARET,28,Aprofitament de llenya per consum propi,6.51,3,2025
353,MAS VILLARET,28,Aprofitament de llenya per consum propi,6.51,3,2028
354,MAS VILLARET,29,Aclarida baixa,1.61,2027,2027
355,MAS VILLARET,29,Aprofitament de llenya per consum propi,1.61,3,2022
356,MAS VILLARET,29,Aprofitament de llenya per consum propi,1.61,3,2025
357,MAS VILLARET,29,Aprofitament de llenya per consum propi,1.61,3,2028
358,MAS VILLARET,29,Tallada de manteniment d'infraestructures i/o elements singulars,0.3,5,2022
359,MAS VILLARET,29,Tallada de manteniment d'infraestructures i/o elements singulars,0.3,5,2027
360,MAS VILLARET,3,Aclarida baixa,9.29,2021,2021
361,MAS VILLARET,3,Tallada de manteniment d'infraestructures i/o elements singulars,1.9,5,2022
362,MAS VILLARET,3,Tallada de manteniment d'infraestructures i/o elements singulars,1.9,5,2027
363,MAS VILLARET,3,Tallada final,0.4,2021,2021
364,MAS VILLARET,3,Tallada final,9.29,2030,2030
365,MAS VILLARET,30,Aprofitament de llenya per consum propi,13.43,3,2022
366,MAS VILLARET,30,Aprofitament de llenya per consum propi,13.43,3,2025
367,MAS VILLARET,30,Aprofitament de llenya per consum propi,13.43,3,2028
368,MAS VILLARET,30,Tallada de manteniment d'infraestructures i/o elements singulars,2.3,5,2022
369,MAS VILLARET,30,Tallada de manteniment d'infraestructures i/o elements singulars,2.3,5,2027
370,MAS VILLARET,30,Tallada de selecció,13.43,2030,2030
371,MAS VILLARET,31,Aclarida baixa,0.39,2021,2021
372,MAS VILLARET,32,Reforestació per plantació,0.73,2028,2028
373,MAS VILLARET,32,Tallada de manteniment d'infraestructures i/o elements singulars,0.15,5,2022
374,MAS VILLARET,32,Tallada de manteniment d'infraestructures i/o elements singulars,0.15,5,2027
375,MAS VILLARET,32,Tallada final,0.73,2028,2028
376,MAS VILLARET,33,Aclarida baixa,0.77,2022,2022
377,MAS VILLARET,34,Reforestació per plantació,1.25,2022,2022
378,MAS VILLARET,34,Tallada final,0.89,2021,2021
379,MAS VILLARET,35,Aclarida baixa,0.64,2021,2021
380,MAS VILLARET,35,Tallada de manteniment d'infraestructures i/o elements singulars,0.1,5,2022
381,MAS VILLARET,35,Tallada de manteniment d'infraestructures i/o elements singulars,0.1,5,2027
382,MAS VILLARET,36,Aclarida baixa,1.97,2021,2021
383,MAS VILLARET,37,Reforestació per plantació,2.52,2022,2022
384,MAS VILLARET,37,Tallada final,2.52,2021,2021
385,MAS VILLARET,38,Aclarida baixa,3.95,2021,2021
386,MAS VILLARET,38,Aclarida sanitària ,3.95,2021,2021
387,MAS VILLARET,38,Tallada de manteniment d'infraestructures i/o elements singulars,0.2,5,2022
388,MAS VILLARET,38,Tallada de manteniment d'infraestructures i/o elements singulars,0.2,5,2027
389,MAS VILLARET,4,Aclarida baixa,14.28,2021,2021
390,MAS VILLARET,4,Tallada de manteniment d'infraestructures i/o elements singulars,2.8,5,2022
391,MAS VILLARET,4,Tallada de manteniment d'infraestructures i/o elements singulars,2.8,5,2027
392,MAS VILLARET,4,Tallada final,1.0,2021,2021
393,MAS VILLARET,4,Tallada final,14.28,2027,2027
394,MAS VILLARET,40,Tallada de selecció,1.25,2023,2023
395,MAS VILLARET,41,Reforestació per plantació,1.41,2021,2021
396,MAS VILLARET,42,Reforestació per plantació,1.46,2023,2023
397,MAS VILLARET,42,Tallada final,1.46,2022,2022
398,MAS VILLARET,43,Aclarida baixa,0.46,2022,2022
399,MAS VILLARET,43,Aprofitament de llenya per consum propi,0.46,3,2022
400,MAS VILLARET,43,Aprofitament de llenya per consum propi,0.46,3,2025
401,MAS VILLARET,43,Aprofitament de llenya per consum propi,0.46,3,2028
402,MAS VILLARET,44,Aclarida baixa,0.24,2024,2024
403,MAS VILLARET,5,Aclarida baixa,4.1,2025,2025
404,MAS VILLARET,5,Tallada de manteniment d'infraestructures i/o elements singulars,0.5,5,2022
405,MAS VILLARET,5,Tallada de manteniment d'infraestructures i/o elements singulars,0.5,5,2027
406,MAS VILLARET,5,Tallada final,0.5,2025,2025
407,MAS VILLARET,6,Tallada de manteniment d'infraestructures i/o elements singulars,0.6,5,2022
408,MAS VILLARET,6,Tallada de manteniment d'infraestructures i/o elements singulars,0.6,5,2027
409,MAS VILLARET,6,Tallada final,0.3,2021,2021
410,MAS VILLARET,6,Tallada final,5.55,2021,2021
411,MAS VILLARET,7,Aclarida baixa,22.37,2021,2021
412,MAS VILLARET,7,Tallada de manteniment d'infraestructures i/o elements singulars,1.6,5,2022
413,MAS VILLARET,7,Tallada de manteniment d'infraestructures i/o elements singulars,1.6,5,2027
414,MAS VILLARET,7,Tallada final,1.6,2021,2021
415,MAS VILLARET,7,Tallada final,22.37,2030,2030
416,MAS VILLARET,8,Tallada de manteniment d'infraestructures i/o elements singulars,0.2,5,2022
417,MAS VILLARET,8,Tallada de manteniment d'infraestructures i/o elements singulars,0.2,5,2027
418,MAS VILLARET,8,Tallada final,0.2,2021,2021
419,MAS VILLARET,9,Despelegrinatge de suro,1.0,2021,2021
420,MAS VILLARET,9,Pela de suro,1.0,2021,2021
421,PORREDÓN,1,Aclarida baixa,25.52,2025,2025
422,PORREDÓN,1,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2022
423,PORREDÓN,1,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2027
424,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2022
425,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2023
426,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2024
427,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2025
428,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2026
429,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2027
430,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2028
431,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2029
432,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2030
433,PORREDÓN,10,Tallada de manteniment d'infraestructures i/o elements singulars,3.9,3,2022
434,PORREDÓN,10,Tallada de manteniment d'infraestructures i/o elements singulars,3.9,3,2025
435,PORREDÓN,10,Tallada de manteniment d'infraestructures i/o elements singulars,3.9,3,2028
436,PORREDÓN,10,Tallada de selecció,27.07,2021,2021
437,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2022
438,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2023
439,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2024
440,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2025
441,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2026
442,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2027
443,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2028
444,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2029
445,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2030
446,PORREDÓN,11,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2022
447,PORREDÓN,11,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2027
448,PORREDÓN,11,Tallada de selecció,15.96,2028,2028
449,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2022
450,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2023
451,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2024
452,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2025
453,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2026
454,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2027
455,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2028
456,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2029
457,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2030
458,PORREDÓN,12,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2022
459,PORREDÓN,12,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2027
460,PORREDÓN,12,Tallada de selecció,24.18,2020,2020
461,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2022
462,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2023
463,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2024
464,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2025
465,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2026
466,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2027
467,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2028
468,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2029
469,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2030
470,PORREDÓN,13,Tallada de manteniment d'infraestructures i/o elements singulars,2.1,5,2022
471,PORREDÓN,13,Tallada de manteniment d'infraestructures i/o elements singulars,2.1,5,2027
472,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2022
473,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2023
474,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2024
475,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2025
476,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2026
477,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2027
478,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2028
479,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2029
480,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2030
481,PORREDÓN,14,Tallada de manteniment d'infraestructures i/o elements singulars,2.5,5,2022
482,PORREDÓN,14,Tallada de manteniment d'infraestructures i/o elements singulars,2.5,5,2027
483,PORREDÓN,14,Tallada de selecció,22.27,2021,2021
484,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2022
485,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2023
486,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2024
487,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2025
488,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2026
489,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2027
490,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2028
491,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2029
492,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2030
493,PORREDÓN,14a,Tallada de manteniment d'infraestructures i/o elements singulars,2.01,5,2022
494,PORREDÓN,14a,Tallada de manteniment d'infraestructures i/o elements singulars,2.01,5,2027
495,PORREDÓN,14a,Tallada de selecció,21.01,2030,2030
496,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2022
497,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2023
498,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2024
499,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2025
500,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2026
501,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2027
502,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2028
503,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2029
504,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2030
505,PORREDÓN,15,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2022
506,PORREDÓN,15,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2027
507,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2022
508,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2023
509,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2024
510,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2025
511,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2026
512,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2027
513,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2028
514,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2029
515,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2030
516,PORREDÓN,16,Tallada de manteniment d'infraestructures i/o elements singulars,1.75,5,2022
517,PORREDÓN,16,Tallada de manteniment d'infraestructures i/o elements singulars,1.75,5,2027
518,PORREDÓN,16,Tallada de selecció,19.66,2023,2023
519,PORREDÓN,17a,Aclarida baixa,5.99,2020,2020
520,PORREDÓN,17a,Tallada de manteniment d'infraestructures i/o elements singulars,0.3,5,2022
521,PORREDÓN,17a,Tallada de manteniment d'infraestructures i/o elements singulars,0.3,5,2027
522,PORREDÓN,17b,Aprofitament de llenya per consum propi,4.17,10,2022
523,PORREDÓN,17b,Tallada arreu,4.17,2020,2020
524,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2022
525,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2023
526,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2024
527,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2025
528,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2026
529,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2027
530,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2028
531,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2029
532,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2030
533,PORREDÓN,18,Tallada arreu,7.47,2020,2020
534,PORREDÓN,18,Tallada de manteniment d'infraestructures i/o elements singulars,3.1,5,2022
535,PORREDÓN,18,Tallada de manteniment d'infraestructures i/o elements singulars,3.1,5,2027
536,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2022
537,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2023
538,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2024
539,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2025
540,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2026
541,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2027
542,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2028
543,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2029
544,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2030
545,PORREDÓN,19,Tallada de manteniment d'infraestructures i/o elements singulars,0.9,5,2022
546,PORREDÓN,19,Tallada de manteniment d'infraestructures i/o elements singulars,0.9,5,2027
547,PORREDÓN,2,Tallada de manteniment d'infraestructures i/o elements singulars,1.9,5,2022
548,PORREDÓN,2,Tallada de manteniment d'infraestructures i/o elements singulars,1.9,5,2027
549,PORREDÓN,2,Tallada de selecció,40.35,2022,2022
550,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2022
551,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2023
552,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2024
553,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2025
554,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2026
555,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2027
556,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2028
557,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2029
558,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2030
559,PORREDÓN,20,Tallada de manteniment d'infraestructures i/o elements singulars,1.98,5,2022
560,PORREDÓN,20,Tallada de manteniment d'infraestructures i/o elements singulars,1.98,5,2027
561,PORREDÓN,20,Tallada de selecció,21.02,2021,2021
562,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2022
563,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2023
564,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2024
565,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2025
566,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2026
567,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2027
568,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2028
569,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2029
570,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2030
571,PORREDÓN,21a,Tallada de manteniment d'infraestructures i/o elements singulars,0.3,5,2022
572,PORREDÓN,21a,Tallada de manteniment d'infraestructures i/o elements singulars,0.3,5,2027
573,PORREDÓN,21a,Tallada de selecció,15.88,2020,2020
574,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2022
575,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2023
576,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2024
577,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2025
578,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2026
579,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2027
580,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2028
581,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2029
582,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2030
583,PORREDÓN,21b,Tallada de manteniment d'infraestructures i/o elements singulars,1.48,5,2022
584,PORREDÓN,21b,Tallada de manteniment d'infraestructures i/o elements singulars,1.48,5,2027
585,PORREDÓN,21b,Tallada de selecció,16.12,2023,2023
586,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2022
587,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2023
588,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2024
589,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2025
590,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2026
591,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2027
592,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2028
593,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2029
594,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2030
595,PORREDÓN,23,Tallada de manteniment d'infraestructures i/o elements singulars,2.2,5,2022
596,PORREDÓN,23,Tallada de manteniment d'infraestructures i/o elements singulars,2.2,5,2027
597,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2022
598,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2023
599,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2024
600,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2025
601,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2026
602,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2027
603,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2028
604,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2029
605,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2030
606,PORREDÓN,24,Tallada de manteniment d'infraestructures i/o elements singulars,1.94,5,2022
607,PORREDÓN,24,Tallada de manteniment d'infraestructures i/o elements singulars,1.94,5,2027
608,PORREDÓN,24,Tallada de selecció,24.19,2021,2021
609,PORREDÓN,3a,Tallada de manteniment d'infraestructures i/o elements singulars,1.6,5,2022
610,PORREDÓN,3a,Tallada de manteniment d'infraestructures i/o elements singulars,1.6,5,2027
611,PORREDÓN,3a,Tallada de selecció,29.32,2020,2020
612,PORREDÓN,3b,Aclarida de plançonada,1.2,2020,2020
613,PORREDÓN,4,Tallada de manteniment d'infraestructures i/o elements singulars,1.9,5,2022
614,PORREDÓN,4,Tallada de manteniment d'infraestructures i/o elements singulars,1.9,5,2027
615,PORREDÓN,4,Tallada de selecció,24.08,2020,2020
616,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2022
617,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2023
618,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2024
619,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2025
620,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2026
621,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2027
622,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2028
623,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2029
624,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2030
625,PORREDÓN,5a,Tallada de manteniment d'infraestructures i/o elements singulars,2.6,5,2022
626,PORREDÓN,5a,Tallada de manteniment d'infraestructures i/o elements singulars,2.6,5,2027
627,PORREDÓN,5a,Tallada de selecció,24.48,2023,2023
628,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2022
629,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2023
630,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2024
631,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2025
632,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2026
633,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2027
634,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2028
635,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2029
636,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2030
637,PORREDÓN,6,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2022
638,PORREDÓN,6,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2027
639,PORREDÓN,6,Tallada de selecció,13.08,2022,2022
640,PORREDÓN,7a,Tallada de manteniment d'infraestructures i/o elements singulars,2.6,5,2022
641,PORREDÓN,7a,Tallada de manteniment d'infraestructures i/o elements singulars,2.6,5,2027
642,PORREDÓN,7b,Tallada de manteniment d'infraestructures i/o elements singulars,0.95,5,2022
643,PORREDÓN,7b,Tallada de manteniment d'infraestructures i/o elements singulars,0.95,5,2027
644,PORREDÓN,7b,Tallada de selecció,17.94,2020,2020
645,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2022
646,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2023
647,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2024
648,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2025
649,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2026
650,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2027
651,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2028
652,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2029
653,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2030
654,PORREDÓN,8,Tallada de manteniment d'infraestructures i/o elements singulars,4.3,3,2022
655,PORREDÓN,8,Tallada de manteniment d'infraestructures i/o elements singulars,4.3,3,2025
656,PORREDÓN,8,Tallada de manteniment d'infraestructures i/o elements singulars,4.3,3,2028
657,PORREDÓN,8,Tallada de selecció,24.93,2020,2020
658,PORREDÓN,9a,Tallada de manteniment d'infraestructures i/o elements singulars,4.2,5,2022
659,PORREDÓN,9a,Tallada de manteniment d'infraestructures i/o elements singulars,4.2,5,2027
660,PORREDÓN,9b,Aclarida de plançonada,0.88,2020,2020
661,SOLANELLES,1,Aclarida baixa,38.67,2020,2020
662,SOLANELLES,1,Tallada de manteniment d'infraestructures i/o elements singulars,3.8,5,2022
663,SOLANELLES,1,Tallada de manteniment d'infraestructures i/o elements singulars,3.8,5,2027
664,SOLANELLES,10,Aclarida baixa,7.97,2024,2024
665,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2022
