,nom,num_rodal,actuacion,area_afectada,any_o_periodicitat,any_programat
301,MAS VILLARET,25,Tallada de manteniment d'infraestructures i/o elements singulars,0.7,3,2027
302,MAS VILLARET,25,Tallada de manteniment d'infraestructures i/o elements singulars,0.7,3,2030
303,MAS VILLARET,27,Aclarida baixa,6.87,2021,2021
304,MAS VILLARET,28,Aclarida baixa,6.51,2021,2021
305,MAS VILLARET,28,Aprofitament de llenya per consum propi,6.51,3,2021
306,MAS VILLARET,28,Aprofitament de llenya per consum propi,6.51,3,2024
307,MAS VILLARET,28,Aprofitament de llenya per consum propi,6.51,3,2027
308,MAS VILLARET,28,Aprofitament de llenya per consum propi,6.51,3,2030
309,MAS VILLARET,29,Aclarida baixa,1.61,2027,2027
310,MAS VILLARET,29,Aprofitament de llenya per consum propi,1.61,3,2021
311,MAS VILLARET,29,Aprofitament de llenya per consum propi,1.61,3,2024
312,MAS VILLARET,29,Aprofitament de llenya per consum propi,1.61,3,2027
313,MAS VILLARET,29,Aprofitament de llenya per consum propi,1.61,3,2030
314,MAS VILLARET,29,Tallada de manteniment d'infraestructures i/o elements singulars,0.3,5,2021
315,MAS VILLARET,29,Tallada de manteniment d'infraestructures i/o elements singulars,0.3,5,2026
316,MAS VILLARET,3,Aclarida baixa,9.29,2021,2021
317,MAS VILLARET,3,Tallada de manteniment d'infraestructures i/o elements singulars,1.9,5,2021
318,MAS VILLARET,3,Tallada de manteniment d'infraestructures i/o elements singulars,1.9,5,2026
319,MAS VILLARET,3,Tallada final,0.4,2021,2021
320,MAS VILLARET,3,Tallada final,9.29,2030,2030
321,MAS VILLARET,30,Aprofitament de llenya per consum propi,13.43,3,2021
322,MAS VILLARET,30,Aprofitament de llenya per consum propi,13.43,3,2024
323,MAS VILLARET,30,Aprofitament de llenya per consum propi,13.43,3,2027
324,MAS VILLARET,30,Aprofitament de llenya per consum propi,13.43,3,2030
325,MAS VILLARET,30,Tallada de manteniment d'infraestructures i/o elements singulars,2.3,5,2021
326,MAS VILLARET,30,Tallada de manteniment d'infraestructures i/o elements singulars,2.3,5,2026
327,MAS VILLARET,30,Tallada de selecció,13.43,2030,2030
328,MAS VILLARET,31,Aclarida baixa,0.39,2021,2021
329,MAS VILLARET,32,Reforestació per plantació,0.73,2028,2028
330,MAS VILLARET,32,Tallada de manteniment d'infraestructures i/o elements singulars,0.15,5,2021
331,MAS VILLARET,32,Tallada de manteniment d'infraestructures i/o elements singulars,0.15,5,2026
332,MAS VILLARET,32,Tallada final,0.73,2028,2028
333,MAS VILLARET,33,Aclarida baixa,0.77,2022,2022
334,MAS VILLARET,34,Reforestació per plantació,1.25,2022,2022
335,MAS VILLARET,34,Tallada final,0.89,2021,2021
336,MAS VILLARET,35,Aclarida baixa,0.64,2021,2021
337,MAS VILLARET,35,Tallada de manteniment d'infraestructures i/o elements singulars,0.1,5,2021
338,MAS VILLARET,35,Tallada de manteniment d'infraestructures i/o elements singulars,0.1,5,2026
339,MAS VILLARET,36,Aclarida baixa,1.97,2021,2021
340,MAS VILLARET,37,Reforestació per plantació,2.52,2022,2022
341,MAS VILLARET,37,Tallada final,2.52,2021,2021
342,MAS VILLARET,38,Aclarida baixa,3.95,2021,2021
343,MAS VILLARET,38,Aclarida sanitària ,3.95,2021,2021
344,MAS VILLARET,38,Tallada de manteniment d'infraestructures i/o elements singulars,0.2,5,2021
345,MAS VILLARET,38,Tallada de manteniment d'infraestructures i/o elements singulars,0.2,5,2026
346,MAS VILLARET,4,Aclarida baixa,14.28,2021,2021
347,MAS VILLARET,4,Tallada de manteniment d'infraestructures i/o elements singulars,2.8,5,2021
348,MAS VILLARET,4,Tallada de manteniment d'infraestructures i/o elements singulars,2.8,5,2026
349,MAS VILLARET,4,Tallada final,1.0,2021,2021
350,MAS VILLARET,4,Tallada final,14.28,2027,2027
351,MAS VILLARET,5,Aclarida baixa,4.1,2025,2025
352,MAS VILLARET,5,Tallada de manteniment d'infraestructures i/o elements singulars,0.5,5,2021
353,MAS VILLARET,5,Tallada de manteniment d'infraestructures i/o elements singulars,0.5,5,2026
354,MAS VILLARET,5,Tallada final,0.5,2025,2025
355,MAS VILLARET,6,Tallada de manteniment d'infraestructures i/o elements singulars,0.6,5,2021
356,MAS VILLARET,6,Tallada de manteniment d'infraestructures i/o elements singulars,0.6,5,2026
357,MAS VILLARET,6,Tallada final,5.55,2021,2021
358,MAS VILLARET,6,Tallada final,0.3,2021,2021
359,MAS VILLARET,7,Aclarida baixa,22.37,2021,2021
360,MAS VILLARET,7,Tallada de manteniment d'infraestructures i/o elements singulars,1.6,5,2021
361,MAS VILLARET,7,Tallada de manteniment d'infraestructures i/o elements singulars,1.6,5,2026
362,MAS VILLARET,7,Tallada final,1.6,2021,2021
363,MAS VILLARET,7,Tallada final,22.37,2030,2030
364,MAS VILLARET,8,Tallada de manteniment d'infraestructures i/o elements singulars,0.2,5,2021
365,MAS VILLARET,8,Tallada de manteniment d'infraestructures i/o elements singulars,0.2,5,2026
366,MAS VILLARET,8,Tallada final,0.2,2021,2021
367,MAS VILLARET,9,Despelegrinatge de suro,1.0,2021,2021
368,MAS VILLARET,9,Pela de suro,1.0,2021,2021
369,PORREDÓN,1,Aclarida baixa,25.52,2025,2025
370,PORREDÓN,1,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2022
371,PORREDÓN,1,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2027
372,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2022
373,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2023
374,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2024
375,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2025
376,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2026
377,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2027
378,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2028
379,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2029
380,PORREDÓN,10,Aprofitament de llenya per consum propi,27.07,1,2030
381,PORREDÓN,10,Tallada de manteniment d'infraestructures i/o elements singulars,3.9,3,2022
382,PORREDÓN,10,Tallada de manteniment d'infraestructures i/o elements singulars,3.9,3,2025
383,PORREDÓN,10,Tallada de manteniment d'infraestructures i/o elements singulars,3.9,3,2028
384,PORREDÓN,10,Tallada de selecció,27.07,2021,2021
385,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2022
386,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2023
387,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2024
388,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2025
389,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2026
390,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2027
391,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2028
392,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2029
393,PORREDÓN,11,Aprofitament de llenya per consum propi,3.2,1,2030
394,PORREDÓN,11,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2022
395,PORREDÓN,11,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2027
396,PORREDÓN,11,Tallada de selecció,15.96,2028,2028
397,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2022
398,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2023
399,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2024
400,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2025
401,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2026
402,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2027
403,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2028
404,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2029
405,PORREDÓN,12,Aprofitament de llenya per consum propi,24.18,1,2030
406,PORREDÓN,12,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2022
407,PORREDÓN,12,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2027
408,PORREDÓN,12,Tallada de selecció,24.18,2020,2020
409,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2022
410,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2023
411,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2024
412,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2025
413,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2026
414,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2027
415,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2028
416,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2029
417,PORREDÓN,13,Aprofitament de llenya per consum propi,11.48,1,2030
418,PORREDÓN,13,Tallada de manteniment d'infraestructures i/o elements singulars,2.1,5,2022
419,PORREDÓN,13,Tallada de manteniment d'infraestructures i/o elements singulars,2.1,5,2027
420,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2022
421,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2023
422,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2024
423,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2025
424,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2026
425,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2027
426,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2028
427,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2029
428,PORREDÓN,14,Aprofitament de llenya per consum propi,22.27,1,2030
429,PORREDÓN,14,Tallada de manteniment d'infraestructures i/o elements singulars,2.5,5,2022
430,PORREDÓN,14,Tallada de manteniment d'infraestructures i/o elements singulars,2.5,5,2027
431,PORREDÓN,14,Tallada de selecció,22.27,2021,2021
432,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2022
433,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2023
434,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2024
435,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2025
436,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2026
437,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2027
438,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2028
439,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2029
440,PORREDÓN,14a,Aprofitament de llenya per consum propi,31.01,1,2030
441,PORREDÓN,14a,Tallada de manteniment d'infraestructures i/o elements singulars,2.01,5,2022
442,PORREDÓN,14a,Tallada de manteniment d'infraestructures i/o elements singulars,2.01,5,2027
443,PORREDÓN,14a,Tallada de selecció,21.01,2030,2030
444,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2022
445,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2023
446,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2024
447,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2025
448,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2026
449,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2027
450,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2028
451,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2029
452,PORREDÓN,15,Aprofitament de llenya per consum propi,12.62,1,2030
453,PORREDÓN,15,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2022
454,PORREDÓN,15,Tallada de manteniment d'infraestructures i/o elements singulars,1.7,5,2027
455,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2022
456,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2023
457,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2024
458,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2025
459,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2026
460,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2027
461,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2028
462,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2029
463,PORREDÓN,16,Aprofitament de llenya per consum propi,19.66,1,2030
464,PORREDÓN,16,Tallada de manteniment d'infraestructures i/o elements singulars,1.75,5,2022
465,PORREDÓN,16,Tallada de manteniment d'infraestructures i/o elements singulars,1.75,5,2027
466,PORREDÓN,16,Tallada de selecció,19.66,2023,2023
467,PORREDÓN,17a,Aclarida baixa,5.99,2020,2020
468,PORREDÓN,17a,Tallada de manteniment d'infraestructures i/o elements singulars,0.3,5,2022
469,PORREDÓN,17a,Tallada de manteniment d'infraestructures i/o elements singulars,0.3,5,2027
470,PORREDÓN,17b,Aprofitament de llenya per consum propi,4.17,10,2022
471,PORREDÓN,17b,Tallada arreu,4.17,2020,2020
472,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2022
473,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2023
474,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2024
475,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2025
476,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2026
477,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2027
478,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2028
479,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2029
480,PORREDÓN,18,Aprofitament de llenya per consum propi,7.47,1,2030
481,PORREDÓN,18,Tallada arreu,7.47,2020,2020
482,PORREDÓN,18,Tallada de manteniment d'infraestructures i/o elements singulars,3.1,5,2022
483,PORREDÓN,18,Tallada de manteniment d'infraestructures i/o elements singulars,3.1,5,2027
484,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2022
485,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2023
486,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2024
487,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2025
488,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2026
489,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2027
490,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2028
491,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2029
492,PORREDÓN,19,Aprofitament de llenya per consum propi,11.59,1,2030
493,PORREDÓN,19,Tallada de manteniment d'infraestructures i/o elements singulars,0.9,5,2022
494,PORREDÓN,19,Tallada de manteniment d'infraestructures i/o elements singulars,0.9,5,2027
495,PORREDÓN,2,Tallada de manteniment d'infraestructures i/o elements singulars,1.9,5,2022
496,PORREDÓN,2,Tallada de manteniment d'infraestructures i/o elements singulars,1.9,5,2027
497,PORREDÓN,2,Tallada de selecció,40.35,2022,2022
498,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2022
499,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2023
500,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2024
501,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2025
502,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2026
503,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2027
504,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2028
505,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2029
506,PORREDÓN,20,Aprofitament de llenya per consum propi,21.02,1,2030
507,PORREDÓN,20,Tallada de manteniment d'infraestructures i/o elements singulars,1.98,5,2022
508,PORREDÓN,20,Tallada de manteniment d'infraestructures i/o elements singulars,1.98,5,2027
509,PORREDÓN,20,Tallada de selecció,21.02,2021,2021
510,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2022
511,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2023
512,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2024
513,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2025
514,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2026
515,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2027
516,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2028
517,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2029
518,PORREDÓN,21a,Aprofitament de llenya per consum propi,15.88,1,2030
519,PORREDÓN,21a,Tallada de manteniment d'infraestructures i/o elements singulars,0.3,5,2022
520,PORREDÓN,21a,Tallada de manteniment d'infraestructures i/o elements singulars,0.3,5,2027
521,PORREDÓN,21a,Tallada de selecció,15.88,2020,2020
522,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2022
523,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2023
524,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2024
525,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2025
526,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2026
527,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2027
528,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2028
529,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2029
530,PORREDÓN,21b,Aprofitament de llenya per consum propi,16.12,1,2030
531,PORREDÓN,21b,Tallada de manteniment d'infraestructures i/o elements singulars,1.48,5,2022
532,PORREDÓN,21b,Tallada de manteniment d'infraestructures i/o elements singulars,1.48,5,2027
533,PORREDÓN,21b,Tallada de selecció,16.12,2023,2023
534,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2022
535,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2023
536,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2024
537,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2025
538,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2026
539,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2027
540,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2028
541,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2029
542,PORREDÓN,22,Tallada de manteniment d'infraestructures i/o elements singulars,1.31,1,2030
543,PORREDÓN,23,Tallada de manteniment d'infraestructures i/o elements singulars,2.2,5,2022
544,PORREDÓN,23,Tallada de manteniment d'infraestructures i/o elements singulars,2.2,5,2027
545,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2022
546,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2023
547,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2024
548,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2025
549,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2026
550,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2027
551,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2028
552,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2029
553,PORREDÓN,24,Aprofitament de llenya per consum propi,26.67,1,2030
554,PORREDÓN,24,Tallada de manteniment d'infraestructures i/o elements singulars,1.94,5,2022
555,PORREDÓN,24,Tallada de manteniment d'infraestructures i/o elements singulars,1.94,5,2027
556,PORREDÓN,24,Tallada de selecció,24.19,2021,2021
557,PORREDÓN,3a,Tallada de manteniment d'infraestructures i/o elements singulars,1.6,5,2022
558,PORREDÓN,3a,Tallada de manteniment d'infraestructures i/o elements singulars,1.6,5,2027
559,PORREDÓN,3a,Tallada de selecció,29.32,2020,2020
560,PORREDÓN,3b,Aclarida de plançonada,1.2,2020,2020
561,PORREDÓN,4,Tallada de manteniment d'infraestructures i/o elements singulars,1.9,5,2022
562,PORREDÓN,4,Tallada de manteniment d'infraestructures i/o elements singulars,1.9,5,2027
563,PORREDÓN,4,Tallada de selecció,24.08,2020,2020
564,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2022
565,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2023
566,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2024
567,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2025
568,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2026
569,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2027
570,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2028
571,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2029
572,PORREDÓN,5a,Aprofitament de llenya per consum propi,24.48,1,2030
573,PORREDÓN,5a,Tallada de manteniment d'infraestructures i/o elements singulars,2.6,5,2022
574,PORREDÓN,5a,Tallada de manteniment d'infraestructures i/o elements singulars,2.6,5,2027
575,PORREDÓN,5a,Tallada de selecció,24.48,2023,2023
576,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2022
577,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2023
578,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2024
579,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2025
580,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2026
581,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2027
582,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2028
583,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2029
584,PORREDÓN,6,Aprofitament de llenya per consum propi,13.08,1,2030
585,PORREDÓN,6,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2022
586,PORREDÓN,6,Tallada de manteniment d'infraestructures i/o elements singulars,1.5,5,2027
587,PORREDÓN,6,Tallada de selecció,13.08,2022,2022
588,PORREDÓN,7a,Tallada de manteniment d'infraestructures i/o elements singulars,2.6,5,2022
589,PORREDÓN,7a,Tallada de manteniment d'infraestructures i/o elements singulars,2.6,5,2027
590,PORREDÓN,7b,Tallada de manteniment d'infraestructures i/o elements singulars,0.95,5,2022
591,PORREDÓN,7b,Tallada de manteniment d'infraestructures i/o elements singulars,0.95,5,2027
592,PORREDÓN,7b,Tallada de selecció,17.94,2020,2020
593,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2022
594,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2023
595,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2024
596,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2025
597,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2026
598,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2027
599,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2028
600,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2029
601,PORREDÓN,8,Aprofitament de llenya per consum propi,24.93,1,2030
602,PORREDÓN,8,Tallada de manteniment d'infraestructures i/o elements singulars,4.3,3,2022
603,PORREDÓN,8,Tallada de manteniment d'infraestructures i/o elements singulars,4.3,3,2025
604,PORREDÓN,8,Tallada de manteniment d'infraestructures i/o elements singulars,4.3,3,2028
605,PORREDÓN,8,Tallada de selecció,24.93,2020,2020
606,PORREDÓN,9a,Tallada de manteniment d'infraestructures i/o elements singulars,4.2,5,2022
607,PORREDÓN,9a,Tallada de manteniment d'infraestructures i/o elements singulars,4.2,5,2027
608,PORREDÓN,9b,Aclarida de plançonada,0.88,2020,2020
609,SOLANELLES,1,Aclarida baixa,38.67,2020,2020
610,SOLANELLES,1,Tallada de manteniment d'infraestructures i/o elements singulars,3.8,5,2022
611,SOLANELLES,1,Tallada de manteniment d'infraestructures i/o elements singulars,3.8,5,2027
612,SOLANELLES,10,Aclarida baixa,7.97,2024,2024
613,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2022
614,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2023
615,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2024
616,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2025
617,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2026
618,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2027
619,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2028
620,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2029
621,SOLANELLES,10,Aprofitament de llenya per consum propi,7.97,1,2030
622,SOLANELLES,10,Tallada de manteniment d'infraestructures i/o elements singulars,1.1,3,2022
623,SOLANELLES,10,Tallada de manteniment d'infraestructures i/o elements singulars,1.1,3,2025
624,SOLANELLES,10,Tallada de manteniment d'infraestructures i/o elements singulars,1.1,3,2028
625,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2022
626,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2023
627,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2024
628,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2025
629,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2026
630,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2027
631,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2028
632,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2029
633,SOLANELLES,11,Aprofitament de llenya per consum propi,21.26,1,2030
634,SOLANELLES,11,Tallada de manteniment d'infraestructures i/o elements singulars,2.4,5,2022
635,SOLANELLES,11,Tallada de manteniment d'infraestructures i/o elements singulars,2.4,5,2027
636,SOLANELLES,11,Tallada de selecció,21.26,2021,2021
637,SOLANELLES,12,Aclarida baixa,18.27,2021,2021
638,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2022
639,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2023
640,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2024
641,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2025
642,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2026
643,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2027
644,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2028
645,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2029
646,SOLANELLES,12,Aprofitament de llenya per consum propi,18.27,1,2030
647,SOLANELLES,12,Tallada de manteniment d'infraestructures i/o elements singulars,2.1,5,2022
648,SOLANELLES,12,Tallada de manteniment d'infraestructures i/o elements singulars,2.1,5,2027
649,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2022
650,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2023
651,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2024
652,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2025
653,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2026
654,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2027
655,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2028
656,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2029
657,SOLANELLES,13,Aprofitament de llenya per consum propi,19.5,1,2030
658,SOLANELLES,13,Tallada de manteniment d'infraestructures i/o elements singulars,2.0,5,2022
659,SOLANELLES,13,Tallada de manteniment d'infraestructures i/o elements singulars,2.0,5,2027
660,SOLANELLES,13,Tallada de selecció,19.5,2021,2021
